cppi_score_clipped,gpr_index,gpr_country_share,wave_height_m,lpi_score,lsci_score,vessel_size_teu,month_sin,month_cos,quarter,port_delay_rate_lag1m,port_delay_rate_lag3m,port_mean_delay_lag1m,port_mean_delay_lag3m,port_mean_delay_lag6m,suez_route_port,us_west_coast_port,vessel_type_bulk,vessel_type_container,vessel_type_tanker,region_americas,region_asia_pacific,region_europe,region_middle_east
0.47865102,0.0011680438,-0.007844121,-0.008868588,-0.0060837613,0.0011190096,-0.004237222,-0.0050817053,0.005344805,-0.007521834,0.027263077,0.013100373,0.030522468,0.0025014444,-0.043422002,0.0022422248,-6.589861e-05,0.0021857072,0.0043717083,0.0022674035,-0.0030103405,0.0014628833,0.000110603105,0.0067244587
0.47924942,0.007973533,-0.00691936,-0.008432392,-0.010991347,-0.0009775317,0.007934319,-0.00504042,0.00581107,-0.007227891,0.029165337,0.013956228,0.0334181,0.0045425915,-0.03594328,0.002254532,-4.665441e-05,0.0021843226,0.0045811837,0.0022696378,-0.0030760295,0.0015554959,0.000110603105,0.0070674354
0.45931637,0.003855219,-0.010727712,-0.00918386,-0.010967061,-0.00045609748,0.0030623854,-0.005005861,0.0069184937,-0.0070188046,0.029821925,0.013207431,0.038573362,0.0081714075,-0.041327413,0.002254532,-0.00011571706,0.0022620265,0.0046142465,0.002267521,-0.0030701696,0.0015456325,0.00010024062,0.0074568056
0.7304569,-0.07074692,-0.01992498,0.02148721,-0.000871869,0.0025129651,0.015245973,-0.0019154492,0.075457424,1.8120736e-05,-0.028141964,-0.009705148,0.48300165,0.10037613,0.112853505,0.0026918603,-0.01553658,0.0008609679,-0.0015775065,0.00076899916,-0.0075071556,0.0011584827,0.00026340917,-0.0005570475
0.68493813,-0.07251662,-0.027010527,0.026960604,-0.0013804598,0.0023227502,-0.059845068,-0.0005659503,0.05013959,0.003571883,-0.03507861,-0.013141658,0.47381788,0.04861466,0.10061557,0.002757234,-0.023831695,0.00091235596,-0.0015869543,0.0008612619,-0.007580377,0.0011771943,0.00025517622,-0.0002944578
0.7518576,-0.0723971,-0.021628303,0.020007886,-0.00039102542,0.0021462815,0.020463506,-0.0024410994,0.054198503,0.00017187635,-0.03589653,-0.0074326023,0.5044388,0.0972758,0.11086374,0.0026637511,-0.019868953,0.0007867487,-0.0014375604,0.0008274216,-0.0075722183,0.0012678157,0.0002655387,-0.00058566866
0.74196213,-0.07089035,-0.020098668,0.018080438,-0.00035333098,0.0022046259,0.022699019,-0.002911296,0.07383616,2.2323387e-05,-0.028639257,-0.010569896,0.49109572,0.10680741,0.11127645,0.0026918603,-0.01553658,0.0007853641,-0.001701769,0.00082965597,-0.007550437,0.0011491745,0.0002655387,-0.0005570475
0.7304238,-0.07119304,-0.017975168,0.021604035,-0.00079684955,0.0025516895,0.019551344,-0.0015888733,0.07715103,9.506817e-06,-0.028161492,-0.010503316,0.48643923,0.10080533,0.11227676,0.0026918603,-0.013923365,0.0008609679,-0.0015775065,0.00076899916,-0.007632976,0.0011749002,0.00026340917,-0.0005570475
0.7223618,-0.065872915,-0.02124073,0.015888002,-0.0013549546,0.0019488385,-0.036128905,-0.0044843336,0.05579879,0.0011488345,-0.015952623,-0.014234135,0.5120385,0.08964216,0.10955729,0.0028197716,-0.016943138,-0.007901663,0.001395623,0.0008500148,-0.0074542454,0.0010642135,0.00027851053,-0.00032548304
0.69265664,-0.06933896,-0.02622869,0.021162368,-0.0007833374,0.0022762734,-0.028845992,-0.004976849,0.06608653,0.0033239902,-0.025022069,-0.01349463,0.49202293,0.075547785,0.10601975,0.002740024,-0.018623475,0.00091235596,-0.0015869543,0.000780669,-0.00765551,0.0012256735,0.00027851053,-0.000356797
0.74460584,-0.07186135,-0.020039603,0.018125152,-0.0008363948,0.002214599,0.027686208,-0.0028656789,0.0705249,3.066605e-05,-0.03116662,-0.010894513,0.49258628,0.106580965,0.109614454,0.0026809515,-0.01553658,0.00078746135,-0.0014005736,0.00082965597,-0.007518436,0.0010413959,0.0002655387,-0.0005570475
0.74870974,-0.07283357,-0.024288358,0.019712199,-0.00037865073,0.002249909,0.011925946,-0.0028431243,0.06509576,0.00020614507,-0.03212235,-0.0073083052,0.4955311,0.09489726,0.10841124,0.0026563527,-0.019868953,0.0007867487,-0.0014375604,0.0008274216,-0.007518436,0.0012620375,0.0002655387,-0.0005570475
0.6357234,-0.088371314,-0.004076182,0.020265594,-0.00037584367,0.0008413523,0.022439135,0.013239885,0.03359077,-0.00011931448,0.039182484,0.01604824,0.069387,0.17680258,0.091804534,0.0027530058,-0.009037521,0.0013821333,0.0012975391,0.0012484227,-0.0033286577,0.0016744568,0.0009594782,0.014748608
0.605198,-0.08004357,-0.008631707,0.015112227,-0.0063070618,0.0005045188,-0.056262013,-0.004547557,0.017099416,-0.0036112552,0.043021213,0.010794947,0.061379302,0.17719609,0.09435868,0.002880917,-0.01372109,-0.0124223465,-0.006574008,0.0013988226,-0.0032400063,0.0016257952,0.00097245,0.010533106
0.6368893,-0.08827122,-0.0040770005,0.020348087,-0.00037584367,0.0008413523,0.024737982,0.013224843,0.030552447,-0.00011931448,0.03918845,0.01604824,0.06872875,0.1779741,0.09224201,0.0027530058,-0.009037521,0.001382949,0.0012975391,0.0013099759,-0.003315396,0.0016744568,0.0009594782,0.014748608
0.5568969,-0.07464472,-0.0151412925,0.006493854,-0.00638588,0.0008103673,-0.061008386,-0.004310358,0.017682543,-0.003937723,0.04243318,0.011176272,0.06352036,0.17640965,0.08886719,0.002880917,-0.01372109,-0.022359623,-0.006574008,0.0014138989,-0.0023659277,0.0016257952,0.0007364431,-0.004660721
0.6408177,-0.089602865,-0.007785034,0.020137617,-0.0019744139,0.0008139215,0.010845945,0.012379728,0.023278454,-7.028074e-05,0.037063416,0.016520873,0.0659413,0.16524437,0.09256503,0.0027174982,-0.013369894,0.0013843336,0.0012669347,0.0013068451,-0.0032833952,0.0017686762,0.0009594782,0.014748608
0.6320547,-0.08867831,-0.0036096869,0.020730345,-0.001341541,0.0011446205,0.022728339,0.0105714025,0.03521227,-0.0001321316,0.038749,0.015050478,0.06685876,0.17350821,0.096842736,0.0027530058,-0.00902402,0.0014585528,0.001421802,0.0012484227,-0.0032992894,0.0017384044,0.00095734873,0.014748608
0.64593357,-0.08907697,-0.0075744353,0.020688253,-0.0019744139,0.00067060016,0.014553781,0.012375295,0.025969667,-9.890191e-05,0.03686957,0.022053193,0.06568388,0.1680371,0.092923984,0.0027248967,-0.013369894,0.0013843336,0.0012669347,0.0013068451,-0.0033371772,0.0017686762,0.0009594782,0.014719987
0.5907544,-0.08735554,-0.010303447,0.022969887,-0.00316207,0.00016290735,-0.025772316,0.012277049,0.0034694858,0.00017691776,0.033687837,0.01198165,0.06287539,0.13874328,0.09108604,0.0028011692,-0.013719257,0.0015099411,-0.006574008,-0.010386752,-0.0032632945,0.0018396567,0.00094793324,0.016246794
0.5938552,-0.09038866,-0.0116638,0.020952307,-0.0025536092,0.0011940147,-0.031119328,0.01032976,0.015914554,3.6881102e-07,0.039249346,0.013895297,0.06768332,0.12372482,0.088793285,0.0027530058,-0.01893235,0.0014611221,0.0014123541,0.0012468462,-0.0034251094,0.0017726796,0.0009491157,0.016174842
0.5943432,-0.089690976,-0.010070342,0.023886425,-0.0033039625,0.0009489588,-0.033260133,0.01024637,0.01351837,3.066819e-05,0.033141293,0.012205861,0.06427822,0.13207379,0.08664983,0.0028011692,-0.01893235,0.0015099411,0.0014123541,0.0012923178,-0.0033040498,0.0018322463,0.00096161757,0.016390571
0.64354265,-0.08936408,-0.007584749,0.020759037,-0.0016429292,0.00067060016,0.01628719,0.012375295,0.025913296,8.4995176e-05,0.03686957,0.020795183,0.06609576,0.16906719,0.0931652,0.0027248967,-0.013369894,0.0013843336,0.0012669347,0.0013068451,-0.0033371772,0.0017686762,0.0009594782,0.014719987
0.59641004,-0.08791654,-0.010534654,0.017373944,-0.007365755,0.00041035825,-0.009867669,0.0103145335,0.022553192,-6.246521e-05,0.035971,0.012441141,0.062856145,0.15447274,0.093251325,0.0028011692,-0.013719257,-0.012219651,-0.006574008,0.0012791962,-0.0033347937,0.0018452262,0.00097245,0.016246794
0.58965546,-0.09129592,-0.010010764,0.022800183,-0.002521383,0.00095900975,-0.034455087,0.010337771,0.016196735,0.00020936238,0.03886825,0.013122888,0.06525113,0.12913817,0.08704284,0.0027530058,-0.01893235,0.0014611221,0.0014123541,0.0012563465,-0.0034001707,0.0017726796,0.0009491157,0.016390571
0.4702429,-0.014778106,-0.011844194,-0.029646615,-0.022715287,0.0013189629,-0.007970085,-0.0069564516,-0.04757607,-0.006298731,-0.009633051,0.0074056527,0.0043394826,0.09521108,0.07701903,0.0020306546,-0.0023545304,0.0011706919,0.0005131764,-0.00088398287,-0.0027586312,0.0015436142,0.0008607276,-0.02835085
0.4567235,-0.016407713,-0.012836169,-0.03299435,-0.022675056,0.0010374094,-0.031474154,-0.006692849,-0.025476271,-0.0064339526,-0.009893962,0.009600551,-0.0035763623,0.09162754,0.07282751,0.0020306546,-0.004994075,0.0011712008,0.00050372846,-0.00087605906,-0.00275163,0.0015459083,0.0008524947,-0.02813512
0.47024432,-0.014789231,-0.0118415,-0.02963319,-0.022717064,0.0013200376,-0.008004016,-0.0069564516,-0.047326688,-0.0062963297,-0.009628255,0.0074038934,0.0042980593,0.095153406,0.0768914,0.0020306546,-0.0023545304,0.0011706919,0.0005131764,-0.00088398287,-0.0027586312,0.0015436142,0.0008607276,-0.02835085
0.50033784,-0.014190594,-0.010987264,-0.030721111,-0.021908287,0.0007968366,0.0188836,-0.007353228,-0.0401006,-0.0063296827,-0.0027664697,0.01768119,0.00084867456,0.11127475,0.07340142,0.0020306546,-0.0023594394,0.0010898183,0.0004684929,-0.00040650257,-0.0028293976,0.0014486202,0.00086285715,-0.029777085
0.4696239,-0.005457647,-0.012943193,-0.033025257,-0.023816189,0.0009937625,-0.027698118,-0.0067978255,-0.027366769,-0.006632966,-0.014001567,0.008503467,-0.005869565,0.10078948,0.07282331,0.0018829048,-0.0042899726,0.0011784321,0.00050372846,-0.00043918958,-0.0025017173,0.001605475,0.0008757527,-0.028200839
0.46021378,-0.016366309,-0.012841915,-0.033142377,-0.02331602,0.001021776,-0.030682981,-0.006689419,-0.025752027,-0.0064362856,-0.013861706,0.008857677,-0.004502965,0.09415243,0.072666064,0.0020306546,-0.004994075,0.0011784321,0.00050372846,-0.00087605906,-0.0027229143,0.0015459083,0.0008524947,-0.02813512
0.47227073,-0.0016628132,-0.012453574,-0.035251934,-0.016800579,0.00012935826,-0.029209033,-0.007783791,-0.025545161,-0.0066455975,-0.0061312052,0.0006257325,-0.005555709,0.11563479,0.0679759,0.0018829048,-0.0043004984,0.0011784321,-0.0046140915,0.0008060348,-0.0024936644,0.0015868252,0.0008603919,-0.02819395
0.48042217,-0.01582161,-0.011788979,-0.030191895,-0.02307384,0.0013189629,0.001933249,-0.0069564516,-0.047646943,-0.006298731,-0.0016388734,0.015091172,0.004576529,0.0993806,0.07651986,0.0020306546,-0.0023545304,0.0011686315,0.0005131764,-0.00088398287,-0.0027586312,0.0015436142,0.0008607276,-0.029777085
0.49313235,-0.015879763,-0.011401032,-0.030177763,-0.021900939,0.00104466,-0.0043592686,-0.0074720425,-0.048889067,-0.0063296827,-0.004674962,0.015695067,0.003548334,0.1010119,0.07412449,0.0020306546,-0.0023594394,0.0010869054,0.00040862535,-0.00088398287,-0.003391283,0.0015127952,0.00086285715,-0.029777085
0.67522055,-0.074118055,-0.01026304,-0.044672906,-0.0058973497,0.0017629943,-0.008927263,0.015627189,-0.099968605,-0.014878923,0.009903381,0.005494876,0.24959886,0.112114996,0.11206467,0.0021603296,-0.004446956,0.0012570294,-0.0025186026,-0.00015744776,-0.0032199926,0.00097207516,0.0009665664,0.0069226506
0.6890795,-0.0743306,-0.010156176,-0.041344676,-0.0056444923,0.001659095,-0.012832687,0.015122047,-0.10332115,-0.014909876,0.009539787,0.006379423,0.24690424,0.115692735,0.11158242,0.0021603296,-0.004712599,0.0011544197,-0.0026428658,-0.00015744776,-0.0037298033,0.0009300671,0.00096869597,0.0065413103
0.6569399,-0.07489578,-0.008435489,-0.04978687,-0.004154694,0.00071958936,-0.060815815,0.010334513,-0.08737242,-0.02084881,0.007060499,-0.0011037216,0.2625582,0.10711599,0.1048196,0.0022084932,-0.0063929236,0.0013770132,-0.0016121307,0.009445966,-0.0029309143,0.0009873861,0.0009451488,0.0071583115
0.69109756,-0.077024214,-0.010105216,-0.03508105,-0.0056518367,0.001345902,0.004412137,0.0142404605,-0.10477696,-0.014909876,0.009282511,0.008064998,0.25214612,0.117512785,0.11110339,0.0021603296,-0.004712599,0.0011552353,-0.0026428658,-0.0001004416,-0.0031705769,0.00092095946,0.00096869597,0.0065413103
0.67643577,-0.073643394,-0.010241451,-0.044856034,-0.006190765,0.0016671577,-0.009220571,0.015627189,-0.10032777,-0.014878923,0.009844442,0.005942321,0.24755996,0.11242053,0.11333876,0.0021603296,-0.004446956,0.0012549689,-0.0025186026,-0.00015744776,-0.0032199926,0.00093961775,0.0009665664,0.0065413103
0.6709964,-0.07422611,-0.0092568295,-0.049775712,-0.004156125,0.0007367769,-0.052082926,0.007859945,-0.08608804,-0.020913089,0.007348034,-0.0014559748,0.2758224,0.107188314,0.10492335,0.0022084932,-0.0063929236,0.0013770132,-0.0016121307,0.009431628,-0.002915502,0.0009873861,0.0009451488,0.007258627
0.6835362,-0.07250298,-0.009159669,-0.050098836,-0.0042362385,0.00080831646,-0.032493044,0.007921284,-0.07527453,-0.01960501,0.0065479083,-0.0011192637,0.2814265,0.13496007,0.11403002,0.002339205,-0.0063947565,0.00084436586,-0.0016121307,0.009411341,-0.002981627,0.00082882965,0.0009451488,0.005851314
0.6775452,-0.073962115,-0.010156176,-0.041344676,-0.0056444923,0.001659095,-0.007326558,0.015283857,-0.10332115,-0.014909876,0.010017415,0.006379423,0.2507817,0.11569175,0.11159297,0.0021603296,-0.004712599,0.0012301387,-0.0026428658,-0.00015744776,-0.002670132,0.0009300671,0.0009665664,0.0065413103
0.6600643,-0.07882705,-0.007609728,-0.04832893,-0.003975011,0.0008315282,-0.063504376,0.007982688,-0.10084619,-0.021009248,0.007428302,-0.0011062119,0.26617137,0.08314661,0.11139977,0.0022084932,-0.0063929236,-0.013652421,-0.0016121307,-0.0013169985,-0.0028894588,0.0010010137,0.0009816677,0.007258627
0.66805154,-0.07882472,-0.010698339,-0.03931244,-0.007178021,0.00064103317,-0.021821424,0.009655362,-0.062109932,-0.020729396,0.00807367,0.01030252,0.25992024,0.11705502,0.11184044,0.0022084932,-0.0063929236,0.0012746124,-0.0016121307,0.013027063,-0.002852863,0.0010413463,0.0009543056,0.0069544064
0.67580587,-0.077361144,-0.0071639726,-0.048285812,-0.0040608565,0.00093709223,-0.034667674,0.008012621,-0.0869421,-0.019655736,0.0066144248,-0.0006904716,0.27180097,0.11592188,0.119894356,0.002339205,-0.0063947565,-0.0074660387,-0.0016121307,-0.0013169985,-0.0028632511,0.0008424573,0.0009816677,0.005851314
0.67691785,-0.07151414,-0.008452331,-0.050031345,-0.004317493,0.00065284484,-0.031138776,0.007864526,-0.07516129,-0.019811181,0.0065534706,-0.0005260892,0.28308782,0.13522556,0.1143765,0.002339205,-0.0063947565,0.0008871691,-0.0016121307,0.009411341,-0.002981627,0.00082882965,0.000842563,0.0069259447
0.66056055,-0.078450225,-0.010718892,-0.046878252,-0.0071851653,0.00065800874,-0.03337208,0.009679246,-0.062109932,-0.020729396,0.008037882,0.010300175,0.24904795,0.11755088,0.111726664,0.0022084932,-0.0063929236,0.0012746124,-0.0016121307,0.012707382,-0.0028272285,0.0010413463,0.0009468253,0.0069544064
0.6521603,-0.07448729,-0.013450138,-0.04785115,-0.005895826,0.0014444026,-0.05032595,0.009660809,-0.073373444,-0.018413264,0.010578188,0.013188798,0.22371891,0.105029754,0.108192116,0.0021603296,-0.0070865005,0.0012575382,-0.002528051,-0.00015902423,-0.003195054,0.00097436924,0.0009583335,0.0070201242
0.69109756,-0.077024214,-0.010105216,-0.03508105,-0.0056518367,0.001345902,0.004412137,0.0142404605,-0.10477696,-0.014909876,0.009282511,0.008064998,0.25214612,0.117512785,0.11110339,0.0021603296,-0.004712599,0.0011552353,-0.0026428658,-0.0001004416,-0.0031705769,0.00092095946,0.00096869597,0.0065413103
0.6744821,-0.07362796,-0.010166846,-0.041355554,-0.005645535,0.0016542415,-0.008356327,0.01526728,-0.097531065,-0.014903682,0.010100757,0.006329631,0.24961787,0.114723824,0.11156457,0.0021603296,-0.004712599,0.0012301387,-0.0025186026,-0.00015744776,-0.002664451,0.00093314465,0.0009665664,0.0065413103
0.6473561,-0.063728675,0.008039413,-0.05062928,-0.0015805409,0.0016135123,-0.04145067,0.023930553,-0.109494925,-0.012885181,0.003788749,0.0050476883,0.26577893,0.13264686,0.097412586,0.002185498,-0.0065096943,0.001199852,-0.002842583,-0.00019345601,-0.0025702852,0.001327902,0.0009122766,0.0068151643
0.6415075,-0.06750707,0.008002427,-0.052574683,-0.0015793729,0.0016141973,-0.051298447,0.023978839,-0.11010341,-0.014988848,0.0036707374,0.0022909762,0.25470182,0.13387358,0.096541636,0.0022031676,-0.0065096943,0.0012070833,-0.002842583,-0.00011411903,-0.0025129947,0.001327902,0.0009122766,0.0068151643
0.6635874,-0.06218625,0.007345617,-0.041970395,-0.0009758142,0.001935785,-0.00988685,0.022653555,-0.13830166,-0.012517343,0.008577921,0.0068748514,0.27250057,0.13796458,0.100889765,0.002185498,-0.00387015,0.0011972827,-0.0028331347,-0.00019735063,-0.0026202186,0.0013256079,0.00092050957,0.0063363514
0.6603895,-0.06185193,0.007338806,-0.038463235,-0.0006797418,0.00183652,-0.012112239,0.022332616,-0.13733457,-0.012548294,0.006811403,0.007287746,0.27468514,0.13903658,0.10032922,0.002185498,-0.004135793,0.0011724525,-0.002830556,-0.00019735063,-0.002064677,0.0012866774,0.00092050957,0.0063363514
0.66047984,-0.061792057,0.00733429,-0.038474113,-0.0006807844,0.0018316662,-0.012285255,0.022312962,-0.13733457,-0.012542101,0.0068924255,0.00732624,0.27466157,0.13901992,0.10031009,0.002185498,-0.004135793,0.0011724525,-0.0028331347,-0.00019735063,-0.002064677,0.0012866774,0.00092050957,0.0063363514
0.6867006,-0.06526923,0.0030119466,-0.03237368,-0.00068708666,0.001519312,0.017973535,0.021264559,-0.1274696,-0.012548294,0.01001495,0.008798281,0.28815314,0.14464484,0.09856402,0.002185498,-0.004135793,0.0010996463,0.00022659762,-0.00014034443,-0.0025681437,0.0012415121,0.0009226391,0.0063363514
0.6922728,-0.06638098,0.0027915926,-0.033264726,-0.00017846836,0.0015787631,0.009830481,0.021672605,-0.11729479,-0.014288717,0.010250526,0.007632068,0.28666717,0.14323346,0.09818035,0.0021499903,-0.0047214893,0.0010989336,0.00018961098,-0.00014257879,-0.0025326025,0.0014621536,0.0009226391,0.0063363514
0.6265863,-0.07287451,0.0042957035,-0.053405676,-0.0017069344,0.00088434684,-0.07119398,0.023963245,-0.117683515,-0.015279731,0.006504237,0.0034709065,0.25826934,0.115042,0.099823326,0.0021859575,-0.00652022,-0.012115735,-0.0012663016,-0.0018725545,-0.0023084967,0.0013826316,0.0009247784,0.0067494474
0.67957145,-0.06566133,0.0068515553,-0.032228626,-0.00068079174,0.0015338449,-0.00430356,0.021243379,-0.13956042,-0.012548294,0.006186365,0.007820224,0.27795678,0.14037123,0.099977635,0.002185498,-0.004135793,0.001097549,-0.0029573978,-0.00014034443,-0.0025610363,0.0012989138,0.0009226391,0.0063363514
0.6578522,-0.06300512,0.0026101975,-0.04096801,-0.0010293538,0.0008490392,-0.056313545,0.02439051,-0.12004795,-0.015302987,0.006603219,0.0013008275,0.2937811,0.1329542,0.089105844,0.0021859575,-0.005816118,0.0013094841,-0.0012663016,0.009740708,-0.0023877125,0.0012970418,0.0009201739,0.0068212813
0.65857065,-0.06644218,0.0037305525,-0.04006111,-0.0007748513,0.0009511655,-0.057455666,0.022227589,-0.13358213,-0.015389916,0.007641408,0.0013318768,0.2970638,0.1088883,0.09564681,0.0021859575,-0.005816118,-0.013246731,-0.0012663016,-0.0013553039,-0.0023482968,0.0013106696,0.00093561085,0.006921596
0.70812845,-0.06636813,0.0048799803,-0.03320309,-0.0001908431,0.0015168842,0.052372992,0.007843504,-0.09219138,-0.0142943645,0.013181167,0.007597088,0.31131485,0.14893892,0.10577852,0.0021499903,-0.0047214893,0.0010989336,0.00018961098,-0.00014257879,-0.0025326025,0.0014679318,0.0009226391,0.0063363514
0.67130494,-0.0636805,0.0035851288,-0.040091902,-0.0009297852,0.0010197805,-0.030820224,0.022083629,-0.11946852,-0.014200191,0.006471847,0.0023404853,0.30463228,0.14343782,0.10518101,0.0023166696,-0.0058179502,-0.00706035,-0.0012663016,-0.0013402277,-0.002412382,0.0011521131,0.000833025,0.0055142837
0.6636699,-0.061816014,0.007345617,-0.041998066,-0.0012260147,0.0018424249,-0.011286609,0.022653555,-0.13856804,-0.012517343,0.008587444,0.00687562,0.2726085,0.13823892,0.10211432,0.002185498,-0.00387015,0.0011972827,-0.0028331347,-0.00019735063,-0.0026202186,0.0012931505,0.00092050957,0.0063363514
0.63127756,-0.07307778,0.007979835,-0.053111944,-0.0015793729,0.0016141973,-0.07197874,0.023978839,-0.118386514,-0.014988848,0.003636393,0.002293916,0.2538669,0.11549972,0.09645627,0.0021859575,-0.0065096943,0.0012070833,-0.002842583,-0.0018725545,-0.002444533,0.0013435918,0.0009247784,0.0068151643
0.70921445,-0.06622036,0.004879095,-0.0331409,-0.0001908431,0.0014729036,0.051709317,0.007839072,-0.09263678,-0.0142943645,0.013260229,0.007991651,0.3103658,0.14932074,0.10578165,0.0021499903,-0.0047214893,0.0010989336,0.00018961098,-0.00014257879,-0.0025797437,0.0014679318,0.0009226391,0.0063363514
0.6706551,-0.064114824,0.003790452,-0.039588597,-0.0010110406,0.0009205326,-0.031746097,0.022083629,-0.11965559,-0.014330662,0.0064885914,0.0023086295,0.30537236,0.14339057,0.105551615,0.0023166696,-0.0058179502,-0.007383839,-0.0012663016,-0.0013402277,-0.002412382,0.0011521131,0.000833025,0.0065889135
0.56283665,-0.007895939,-0.0047760042,-0.031411085,-0.0067329626,0.0012849515,0.018219454,0.00072418764,-0.026613872,-0.0025389483,0.0038337936,0.003887978,4.4963323e-05,0.09679448,0.076573715,0.0024852518,-0.003969066,0.0010437694,-0.0004185553,0.00018422243,-0.002838287,0.0013863472,0.00020594962,0.0135985
0.5690087,-0.0068334886,-0.00065765483,-0.031218015,-0.005985798,0.0010240027,0.019503362,0.000622997,-0.02540962,-0.0025408221,0.0036522357,0.006311815,-0.0030660233,0.103645146,0.07792208,0.0024926502,-0.003969066,0.0010437694,-0.0004476938,0.00018422243,-0.0028854285,0.0013921254,0.00020594962,0.013530935
0.5343024,-0.0093500335,0.0012658953,-0.031706024,-0.007561667,0.0017591857,-0.010719922,0.0006998417,-0.012384804,-0.0025733127,0.0055229454,0.00014789228,0.00042465757,0.08232726,0.076311655,0.0025207591,-0.006018005,0.0011261329,-0.00031477766,0.00012787417,-0.0029259035,0.0012757845,0.00019558713,0.015024735
0.5343145,-0.009281896,0.0012625867,-0.0317029,-0.007557691,0.0017591857,-0.010781157,0.0006996011,-0.012396372,-0.0025733127,0.005517701,0.000110511784,0.0004278181,0.08235572,0.076311655,0.0025207591,-0.006018005,0.0011261329,-0.00031477766,0.00012787417,-0.0029259035,0.0012757845,0.00019558713,0.015024735
0.54417324,-0.007874656,-0.0021846634,-0.031882152,-0.0077258125,0.0016563477,0.007469324,0.00067129836,-0.032586265,-0.002532445,0.004890034,0.0028810329,0.0053804284,0.09354143,0.07890955,0.0025207591,-0.0033833697,0.0011230581,-0.00030532977,0.00012945064,-0.0028234397,0.0011953944,0.00020382009,0.0135985
